datetime,content,title
2018/10/29 22:12,高盛：抛售“过头”了，市场应该会在年底前反弹6%。,
2018/10/29 22:09,福特汽车涨幅扩大至超6%。,
2018/10/29 22:05,道指持续攀升，上涨350点。,
2018/10/29 22:04,【全国军民融合发展工作座谈会召开 政策立法有望加快】全国军民融合发展工作座谈会29日在北京召开。会议强调，要加快法治建设，尽快实现重点领域立法全覆盖，着力提高军民融合发展法治化水平，更好发挥法治的规范、引领、保障作用。太平洋证券认为，军民融合进入落实阶段，政策立法有望加速落地，有助于破除民参军进入门槛，降低制度性成本。拥有独立核心技术优势的民参军企业有望享受武器装备采购增长带来的红利。相关公司有菲利华、光威复材。（上证资讯）,
2018/10/29 22:03,美元指数创日内新高，升至96.69。,
2018/10/29 21:55,【浙江出台减负新政 全年可减轻企业成本负担850亿元】29日，记者从浙江省深化企业减负担降成本工作情况新闻发布会上了解到，浙江省于近日出台《关于进一步减轻企业负担增强企业竞争力的若干意见》，共分8个方面35条政策措施。据测算，新政实施后，预计全年可减轻企业成本和负担850亿元左右。（中国新闻网）,
2018/10/29 21:54,支付处理公司FDC跌超10%；该公司第三财季盈利不及预期，分部总营收也不及预期。由于汇率波动的负面影响，该公司下调了全年盈利指引。,
2018/10/29 21:50,美国将在南部边境部署5000名军人，高于此前预估的800人，以阻止来自墨西哥的移民大军。,
2018/10/29 21:49,【广汇汽车：前三季度净利31.5亿 同比增8.34%】广汇汽车10月29日晚间披露三季报，前三季度实现营收1204亿元，同比增长7.38%；实现净利31.53亿元，同比增长8.34%；基本每股收益0.3798元。,
2018/10/29 21:47,Suntrust Robinson上调默沙东（MRK）目标价至80美元，此前为77美元。,
2018/10/29 21:46,【桥水研究报告：投资者开始转向中国资产】相比中国经济规模、地位及其金融资产，大多数全球投资者的中国资产持有量不足。过去一年，这一格局开始发生变化，特别是最近外国投资者加快购买中国债券和股票。这些走势反映了中国正在采取措施，提高中国市场的对外吸引力，主要全球指数也逐步纳入中国资产。从中国股票来看，英国富时指数公司（FTSE）上周宣布，2019年6月将A股分阶段纳入其全球股票指数，标志着另一个里程牌。http://t.cn/EZDzUmA,
2018/10/29 21:42,【美股汽车类股普遍上涨】中概股蔚来汽车涨5.8%，福特汽车涨5.5%，通用汽车涨4.4%，特斯拉涨4%，在美上市菲亚特克莱斯勒涨2.6%，法拉利涨1.5%，本田汽车涨1%。,
2018/10/29 21:41,美联储Evans在演讲稿中未对美国货币政策置评。,
2018/10/29 21:39,大智慧三季报：前三季度实现营业收入4.17亿元，同比下降11.98%；前三季度净亏损3882万元，上年同期盈利4.46亿元。,
2018/10/29 21:37,"【新泉股份：拟公开增发募资不超7.88亿元】新泉股份拟公开增发股份总数不超过45,435,600股，拟募集资金总额不超过78,762.17万元，募集资金扣除发行费用后，将全部投资于公司宁波生产制造基地建设项目和西安生产制造基地建设项目。",
2018/10/29 21:36,【美股芯片类股盘初普遍上涨】恩智浦涨超4%，尽管此前蒙特利尔银行下调该公司目标价。,
2018/10/29 21:33,红帽（RHT）大涨48%，IBM将以190美元/股的价格收购该公司，这一价格较周五收盘价高63%。,
2018/10/29 21:33,特斯拉涨2%。媒体报道，特斯拉大股东Baillie Gifford称愿意对其进行更多投资。,
2018/10/29 21:32,道指涨幅扩大至200点。,
2018/10/29 21:31,【美股大型科技股盘初普遍上涨】特斯拉涨超3%，奈飞涨2.6%。Facebook涨2.1%，谷歌母公司Alphabet和苹果均涨1.1%，微软涨0.9%。,
2018/10/29 21:30,【欧股劲升 道指开盘上涨175点】标普500涨1.1%，纳指涨1.5%。IBM溢价63%收购软件巨头红帽的消息提振了市场，欧洲主要股指纷纷走高也对美股带来了正面影响。红帽大涨50%。,
2018/10/29 21:30,Stifel下调卡特彼勒（CAT）目标价至142美元，此前为168美元。,
2018/10/29 21:28,Stifel下调美泰（MAT）目标价至14美元，此前为15.5美元。,
2018/10/29 21:28,Independent Research下调英特尔（INTC）目标价至52美元，此前为54美元；评级为持有。,
2018/10/29 21:26,Northland证券下调红帽（RHT）评级至与大盘持平。,
2018/10/29 21:25,B.Riley下调拉姆研究（LRCX）评级至中性，此前为买入；目标价从225美元下调至160美元。下调应用材料（AMAT）评级至中性，此前为买入；目标价从58美元下调至36美元。,
2018/10/29 21:23,众合科技：拟以2500万元-5000万元回购股份，回购价格不超过9元/股。,
2018/10/29 21:23,【工信部：在有条件地区加快甲醇汽车推广】10月26日，第三届甲醇汽车及零部件装备展暨甲醇汽车发展研讨会在江苏省昆山市举办。工业和信息化部节能与综合利用司副司长杨铁生表示，推动甲醇汽车发展，对于促进车用燃料多元化发展、减少大气污染物排放、保障国家能源安全具有重要意义。,
2018/10/29 21:22,金隅集团三季报：前三季度实现营业收入560.6亿元，同比增长21.55%；实现净利润31亿元，同比增长19.15%。,
2018/10/29 21:21,保利地产三季报：前三季度实现营业收入949.2亿元，同比增长25.66%；实现净利润95.96亿元，同比增长16.04%。,
2018/10/29 21:19,百利电气：拟以1亿元-2亿元回购股份，回购价格不超过6元/股。,
2018/10/29 21:16,Independent Research上调特斯拉（TSLA）目标价至320美元，此前为288美元。,
2018/10/29 21:14,美国官员在WTO会议上称：与加拿大和墨西哥就钢铝关税进行了有建设性的对话，很有希望达成协定。,
2018/10/29 21:11,【中国9月新能源车电机装机量近13万，再创新高】得益于纯电动乘用车的持续走强和纯电动客车近乎翻倍的环比走势，9月新能源汽车驱动电机的装机总量高达129466台，环比增幅27.26%，又创历史新高。分电机类型来看，永磁同步电机依然保持市场主导地位，本月占比达92%。分车辆类型来看，9月新能源汽车驱动电机近13万台的总装机量中，新能源乘用车占据绝对主体，占比83%，达到107499台，首次突破10万台。（第一电动网）,
2018/10/29 21:11,波罗的海干散货指数涨0.2%，报1522点。,
2018/10/29 21:09,意大利10年期国债收益率跌至近一个月低点3.288%。,
2018/10/29 21:07,【中航资本：拟发行不超100亿元公司债】中航资本拟公开发行总规模为不超过人民币100亿元公司债券，募集资金扣除发行费用后拟用于偿还公司债务、补充流动资金等法律法规允许的用途。,
2018/10/29 21:07,海兴电力：拟以1亿元-5亿元回购股份，回购价格不超过18元/股。,
2018/10/29 21:06,三一重工三季报：前三季度实现营业收入410.8亿元，同比增长45.9%；实现净利润48.8亿元，同比增长170.9%。,
2018/10/29 21:05,【*ST安泰：银行债务逾期金额累计7.52亿元】*ST安泰10月29日晚间公告，截至2018年6月底，公司及控股子公司累计银行贷款本金4.77亿元已逾期，逾期应付利息0.65亿元。近日，公司新增部分逾期债务，截至公告日，公司及控股子公司累计逾期的银行贷款本金余额为7.52亿元（含上述已公告的逾期贷款）。,
2018/10/29 21:04,白云山三季报：前三季度实现营业收入298.76亿元，同比增长87.11%；实现净利润34.4亿元，同比增长131.5%。,
2018/10/29 21:04,华友钴业三季报：前三季度实现营业收入100.74亿元，同比增长63.91%；实现净利润19.12亿元，同比增长74.14%。,
2018/10/29 21:02,【蓝光发展：前三季度净利超12亿元 同比增123%】蓝光发展10月29日晚间披露三季报，公司2018年前三季度实现营业收入142.78亿元，同比增长31.13%；净利润12.20亿元，同比增长122.64%。每股收益0.31元。股东方面，证金公司持股由二季度末的3.69%降至2.99%。,
2018/10/29 21:01,亚马逊向慈善机构捐赠逾1亿美元。,
2018/10/29 21:00,【夜盘开盘，郑醇领跌】郑醇跌3.3%，燃油、橡胶、焦炭跌逾1%。郑棉、热卷、螺纹、豆一、豆粕、焦煤等下跌。PTA、郑油、豆油、棕榈、沪铜等上涨。,
2018/10/29 21:00,【贵阳银行：前三季度净利超37亿元 同比增17%】贵阳银行10月29日晚间披露三季报，公司2018年前三季度实现营业收入91.25亿元，同比增长1.66%；净利润37.34亿元，同比增长17.14%。基本每股收益1.62元。截至报告期末，不良贷款率1.46%，较年初上升0.12个百分点；拨备覆盖率252.28%，较年初下降17.44个百分点。股东方面，证金公司持股由二季度末的3.25%降至2.99%。,
2018/10/29 20:48,【中国平安：拟启动回购不超10%股票 耗资或达千亿】中国平安10月29日晚间公告，拟酌情及适时回购公开发行的境内、境外股份，回购总额不超过总股本的10%。中国平安是此轮“回购潮”中的首家金融类上市公司。截至今日收盘，中国平安A股报62元/股，总市值1.13万亿元。若按照10%上限计算，未来将有近1100亿元的回购资金注入市场。平安的回购资金将包括自有资金及符合监管政策法规要求的资金。上述回购方案尚需中国平安股东大会审议及授权后方才予以实施。,
2018/10/29 20:47,新南洋：董事会审议同意将公司证券简称变更为“昂立教育”。,
2018/10/29 20:45,【商品代鸡苗价格创多年新高 行业迎周期反转】数据显示，周一商品代鸡苗价格5.7-6.1元/羽，周环比大涨0.3元/羽，创2010年以来新高，鸡产品价格10830元/吨，周环比涨1.2%，同比上涨27.4%。从鸡禽养殖行业数据来看，鸡肉上下游产业链价格基本都处于历史周期高点。机构研报分析称，受供给持续收缩影响，禽养殖行业迎来周期反转，商品代鸡苗价格三季度持续上涨。（中证资讯）,
2018/10/29 20:42,【钼系列产品大涨三成 行业盈利有望爆发】据百川资讯数据，钼系列产品价格继续上涨，截至10月26日，钼精矿价格上涨至2000元/吨，7月以来累计涨价已经超过30%。业内表示，由于此前钼行业盈利水平偏低，导致部分中小型钼矿陆续减产或退出行业，叠加年内环保督查进一步严格化形成供给端扰动因素、下游不锈钢产量平稳增长带动钼需求，2018年前三季度钼价呈现上升态势，国内钼产品价格稳步上涨。（怀新资讯）,
2018/10/29 20:42,TCL集团三季报：前三季度实现营业收入822.37亿元，同比增长0.03%；实现净利润24.9亿元，同比增长30.62%。,
2018/10/29 20:41,【上海市政府常务会议研究编制上海产业地图 重大产业项目落地必须与之匹配】上海市委副书记、市长应勇今天（29日）主持召开市政府常务会议，部署加强饮用水水源保护，规范饮用水水源保护缓冲区管理；研究统筹优化全市产业规划布局，编制上海市产业地图。会议指出，上海着力构建以现代服务业为主体、战略性新兴产业为引领、先进制造业为支撑的新型产业体系，必须统筹优化全市产业定位和空间布局，作为推动经济高质量发展、提升城市能级和核心竞争力的重要支撑。重大产业项目的落地要与产业总体布局相匹配，引导社会资本向重点区域集聚。（上观新闻）,
2018/10/29 20:40,默克尔：我是在议会夏季休会前做出不再竞选基民盟主席的决定的，我本来计划下周宣布该决定。,
2018/10/29 20:40,【MSCI：A股公司ESG评级偏低正常 不影响扩大A股纳入因子】明晟公司（MSCI）表示，A股公司ESG评级偏低正常，不影响扩大A股纳入因子MSCI已完成对“MSCI中国A股国际指数”中423家公司的ESG评测，86%的公司低于BBB级（即低于中位数），不过，ESG评级偏低不会影响未来扩大A股纳入因子的决策。（一财）,
2018/10/29 20:39,【MSCI：A股公司ESG评级偏低正常 不影响扩大A股纳入因子】明晟公司（MSCI）表示，A股公司ESG评级偏低正常，不影响扩大A股纳入因子MSCI已完成对“MSCI中国A股国际指数”中423家公司的ESG评测，86%的公司低于BBB级（即低于中位数），不过，ESG评级偏低不会影响未来扩大A股纳入因子的决策。（一财）,
2018/10/29 20:32,美国经济数据过后，主要资产价格暂时波动不大。,
2018/10/29 20:31,华通热力：持股5.94%股东昆仑朝阳投资拟6个月内清仓减持。,
2018/10/29 20:31,美国9月核心PCE物价指数环比 0.2%，预期 0.1%，前值 0%。美国9月核心PCE物价指数同比 2%，预期 2%，前值 2%。美国9月PCE物价指数环比 0.1%，预期 0.1%，前值 0.1%。美国9月PCE物价指数同比 2%，预期 2%，前值 2.2%。,
2018/10/29 20:30,【中国中冶：前三季度净利37.66亿元 同比增6%】中国中冶10月29日晚间披露三季报，公司2018年前三季度实现营业收入1812.01亿元，同比增长20.16%；净利润37.66亿元，同比增长6.10%。基本每股收益0.18元。股东方面，证金公司持股由二季度末的4.90%降至2.99%。,
2018/10/29 20:30,美国9月个人消费支出(PCE)环比 0.4%，预期 0.4%，前值 0.3%。,
2018/10/29 20:28,证监会：通宝光电已申请撤回申报材料，决定取消第十七届发审委2018年第163次发审委会议对该公司发行申报文件的审核。,
2018/10/29 20:27,【钟蓉萨：明年公募基金将纳入个人养老账户的投资范围】日前，腾讯携手清华大学在北京举办《国人养老准备报告》发布会。中国证券投资基金业协会副会长钟蓉萨在会上表示，明年养老金第三支柱的试点会推广到全国，公募基金也将纳入个人养老账户的投资范围。钟蓉萨强调，养老目标产品不重规模，而是重数量、重户数，即希望有更多投资者参与。新产品发行完后，倡导每家公司做定投，只要户数在，规模就会逐渐壮大。（中证网）,
2018/10/29 20:26,【首只可定投养老基金即将上市 华夏养老2040开放申购及定投】公募养老目标基金发展再下一城。29日晚间，记者获悉，华夏养老目标日期2040三年持有期混合型基金中基金（FOF）将于11月5日至12月7日开放申购及定投业务，投资者可以在华夏基金官网、华夏基金官方APP、建设银行等销售渠道进行申购和定投。这也意味着，首只可定投的养老目标基金正式上市。（上证报）,
2018/10/29 20:25,德国总理默克尔表示，将不会寻求连任党首职位。,
2018/10/29 20:25,【恒立实业顺利六板成妖】成交回报显示国盛宁波桑田路买入869万，卖出152万，光大奉化南山路买入636万，申万宏源南宁英华路买入564万，国泰君安南京太平南路买入403万，天风上海浦明路买入397万。,
2018/10/29 20:21,【东旭蓝天：前三季度净利同比增长334.4%】东旭蓝天10月29日披露三季报，公司前三季度实现营业收入52.94亿元，同比增长2.21%；实现净利润14.05亿元，同比增长334.4%；基本每股收益1.05元。,
2018/10/29 20:19,德国总理默克尔：基民盟地区选举的结果令人失望。,
2018/10/29 20:19,宝钢股份三季报：前三季度实现营业收入2253.2亿元，同比增长1.04%；实现净利润157.47亿元，同比增长34.96%；证金持股由4.9%降至2.99%。,
2018/10/29 20:18,【中元股份：湖北省高新投拟战略入股 实控人或变更】中元股份10月29日晚间公告，湖北省高新投拟战略入股中元股份，受让公司实际控制人持有的公司部分股份并受托部分股份的表决权，可能导致公司实际控制人发生变更。,
2018/10/29 20:16,江淮汽车三季报：前三季度实现营业收入363.3亿元，同比增长2.22%；实现净利润4782.7万元，同比下降78.13%。,
2018/10/29 20:15,【仁智股份：部分银行账户被冻结】仁智股份10月29日晚间公告，近日查询银行账户发现，公司部分银行账户被冻结。目前，本次被冻结的银行账户的资金金额较小。,
2018/10/29 20:15,【北京银保监局：鼓励商业银行注册子公司开展理财业务】北京银保监局筹备组于近日印发《关于做好当前股票质押融资业务风险管理推动金融市场健康发展的指导意见》，明确加强组织协调、建立股票质押风险动态监测机制、稳妥有序处置风险、稳定信贷资金支持、落实债权人委员会机制、支持市场化法治化债转股、稳妥实施资管新规、支持理财资金合规开展股票价值投资、提升综合金融服务九项监管要求和具体工作措施，指导在京银行业金融机构科学合理地做好当前股票质押融资业务风险管理。（财经网）,
2018/10/29 20:14,江苏银行三季报：前三季度实现营业收入260.8亿元，同比增长1.69%；实现净利润102.6亿元，同比增长11.67%；不良贷款率1.39%，拨备覆盖率185.04%。,
2018/10/29 20:14,【74只次新股跌破发行价】统计显示，去年以来上市次新股中，已有74只个股跌破发行价，2017年7月28日上市的禾望电气，最新收盘价6.10元，较发行价折价53.89%，是目前破发幅度最大的次新股；地素时尚最新收盘价19.82元，破发幅度25.70%，该股2018年6月22日上市，是上市日期最短且破发的次新股。,
2018/10/29 20:12,重庆钢铁三季报：前三季度实现营业收入174.4亿元，同比增长113.08%；实现净利润14.8亿元，上年同期亏损8.8亿元。,
2018/10/29 20:08,【纳思达：前三季度净利增长198%】纳思达10月29日晚发布2018年三季报，公司前三季度实现营收158.94亿元，同比下降2.21%；实现净利润4.96亿元，同比增长197.82%，每股收益0.47元。公司同时预计2018年全年净利润为7亿-11亿元，同比变动-26.27%至15.86%。,
2018/10/29 20:08,利亚德：10月17日至10月26日期间，共有99为员工增持公司股票，累计增持178.59万股，增持均价8.01元/股。,
2018/10/29 20:07,万达电影三季报：前三季度实现净利润12.68亿元，同比增长0.31%；第三季度实现净利润3.68亿元，同比下降2.4%。,
2018/10/29 20:07,【证监会：宁波海运等3家公司重组事项获通过】证监会消息，宁波海运、设研院发行股份购买资产获无条件通过；思维列控发行股份购买资产获有条件通过。,
2018/10/29 20:03,【中弘股份：前三季度亏损近19亿元】中弘股份10月29日晚间披露三季报，前三季度实现营收32.61亿元，同比增长14.74%；亏损18.85亿元。,
2018/10/29 20:03,新国都三季报：前三季度实现净利润1.2亿元，同比增长156.04%；第三季度实现净利润6166.8万元，同比增长282.39%；全年预计净利润同比增长215%-245%。,
2018/10/29 20:01,【证监会：亚夏汽车等3家公司重组事项11月2日上会】证监会消息，亚夏汽车、天华院、东方中科发行股份购买资产定于11月2日上会。,
2018/10/29 20:00,【中国建筑：近期获得462亿元重大项目】中国建筑10月29日晚间公告，近期，公司获得7个房屋建筑重大项目和3个基础设施重大项目，项目金额合计462.4亿元，占公司2017年营业收入的4.4%。,
2018/10/29 20:00,暴风集团三季报：前三季度净亏损2.28亿元，第三季度净亏损1.22亿元。,
2018/10/29 19:57,【香雪制药：前三季度净利增长31%】香雪制药10月29日晚发布2018年三季报，公司前三季度实现营收18.44亿元，同比增长13.01%；实现净利润9188.82万元，同比增长30.55%，基本每股收益0.14元。股东方面，证金公司持股2.2%，新晋公司第四大股东。,
2018/10/29 19:55,乐视网公告称，前三季度净亏损14.89亿元，三季度净亏损3.86亿元。,
2018/10/29 19:55,乐视网发布三季报，1-9月份实现亏损14.89亿元。,
2018/10/29 19:55,深交所：对三垒股份股东俞洋给予公开谴责处分。,
2018/10/29 19:53,特斯拉美股盘前涨3.5%。此前有消息称，特斯拉第二大股东表示愿意向特斯拉进行更多投资。,
2018/10/29 19:52,【睿康股份：公司部分银行账户被冻结】睿康股份10月29日晚间公告，近日获悉公司部分银行账户被冻结。目前，公司尚未收到关于上述银行帐号被冻结事宜有关的法院民事裁定书等法律文书。本次被冻结的账户金额占公司9月30日净资产的7.28%，在本次账户被冻结事项解除之前，尚不排除后续或有公司其他账户资金被冻结的情形。,
2018/10/29 19:52,【东方精工：前三季度净利增长69%】东方精工10月29日晚发布2018年三季报，公司前三季度实现营收36.06亿元，同比增长54.27%；实现净利润3.46亿元，同比增长69.09%，基本每股收益0.19元。,
2018/10/29 19:51,广汽集团三季报：实现营业收入528.2亿元，同比增长2.79%；实现净利润98.6亿元，同比增长10.02%。,
2018/10/29 19:50,德国卫生部部长Jens Spahn将竞选基民盟主席一职。,
2018/10/29 19:47,【建研院：股东拟减持不超1.14%股份】建研院10月29日晚间公告，持股1.1358%的股东徐蓉计划未来6个月内减持不超过142.09万股，占公司总股的1.1358%。,
2018/10/29 19:45,欧盟委员会发言人：正密切关注德国的进展，但将不会评论。,
2018/10/29 19:43,深交所表示，创业板公司自上市以来至2017年末累计分红总额达1100亿元，上市后持续分红的公司达202家。,
2018/10/29 19:42,"截至2018年10月末，734家创业板公司累计首发融资3,820亿元，再融资3,253亿元，直接融资为产业发展提供了强大的资金支持。创业板超过九成企业为高新技术企业，超过七成属于战略新兴产业，261家拥有国家火炬计划项目，85家拥有国家863计划项目，65家为国家创新试点企业。创业板公司平均营业收入连续九年高速增长，由2009年的3.05亿元增长至2017年的15.53亿元，年复合增长率达20%；平均净利润由2009年的0.58亿元增长至2017年的1.25亿元，年复合增长率达9%。",
2018/10/29 19:41,【中南文化：明日停牌 简称将变更为“ST中南”】中南文化10月29日晚公告，公司因未履行内部审批决策程序开具商业承兑汇票、对外担保、控股股东及实际控制人资金占用等原因，股票被实行其他风险警示。自10月30日（星期二）开市时起停牌1天，将于10月31日(星期三)开市时起复牌，复牌后实行其他风险警示，公司股票简称变更为“ST中南”。,
2018/10/29 19:41,【美股盘前：欧洲股市大涨 道指期货攀升177点】标普500期指涨1.1%，纳斯达克100期指涨1.4%。欧洲股市方面，德国DAX指数上涨1.9%，英国富时指数上涨1.6%。欧洲汽车板块整体上涨3.5%以上，大众汽车上涨5.4%，戴姆勒上涨4.8%。 有消息称中国或降低部分汽车购置税。http://t.cn/EZgubvX,
2018/10/29 19:39,【国电电力：前三季度净利25亿元 同比增9%】国电电力10月29日晚间披露三季报，公司2018年前三季度实现营业收入480.59亿元，同比增长8.53%；净利润25.14亿元，同比增长8.70%。基本每股收益0.13元。,
2018/10/29 19:37,【洛阳钼业：前三季度净利超41亿元 同比增156%】洛阳钼业29日晚间披露三季报，前三季度实现营业收入200.84亿元，同比增13.43%；净利润41.37亿元，同比增155.92%。公司同日公告，拟收购投资基金全资子公司NSR持有的IXM B.V.100%的股权。IXM从事铜、锌、铅精矿及粗铜、精炼基本金属采购、混合、出口、运输和贸易，产品主要销往亚洲和欧洲。NSR于2018年5月以4.66亿美元的对价收购IXM 100%的股权。,
2018/10/29 19:35,【三季度538个PPP项目被清退 涉及资金9000亿元】财政部PPP中心数据显示，截至2018年三季度，全国政府和社会资本合作（PPP）综合信息平台项目管理库累计项目数8289个、投资额12.3万亿元。三季度（7-9月）管理库环比二季度新增项目540个、投资额3471亿元；1-9月，管理库新增项目1152个、投资额1.5万亿元。三季度管理库共清退项目538个、涉及投资额0.9万亿元，在库项目质量有所提高。,
2018/10/29 19:34,【康得新：中泰创赢及其股东中泰创展被证监会立案调查】康得新10月29日晚间公告，公司收到股东中泰创赢函告，称中泰创赢及其股东中泰创展收到证监会《调查通知书》，因未披露股东间的一致行动关系，中泰创赢及其股东中泰创展涉嫌信息披露违法违规，根据有关规定被证监会立案调查。,
2018/10/29 19:33,印度尼西亚国家搜救局29日表示，预计当天坠海的印尼狮子航空公司客机载有的189人全部遇难。（新华社）,
2018/10/29 19:32,【10月29日周一《新闻联播》主要内容】1、习近平在同中华全国总工会新一届领导班子成员集体谈话时强调，团结动员亿万职工积极建功新时代，开创我国工运事业和工会工作新局面；2、习近平同法国总统互致贺电庆祝中法海洋卫星发射成功；3、习近平将出席首届中国国际进口博览会开幕式并发表主旨演讲；4、巴基斯坦总理、俄罗斯总理将访华；5、韩正出席全国军民融合发展工作座谈会；6、柳传志：改革开放，蓄势再突破；7、第五届世界佛教论坛在福建莆田开幕；8、国际社会相信进博会将推进多边合作。,
2018/10/29 19:30,森马服饰：持股11.26%股东周平凡拟6个月内减持不超过2%股份，持股11.26%股东邱艳芳拟6个月内协议转让5%股份。,
2018/10/29 19:30,【中国铝业首个海外大型铝项目开工建设】几内亚当地时间10月28日上午，中国铝业首个海外大型铝项目——几内亚Boffa铝土矿项目在几内亚博法市举行开工奠基仪式。该项目是在中几两国政府合作框架下，一次互惠互利、共赢共享的重大合作，标志着中国铝业打造“海外中铝”实现了新的突破，公司在国际化战略发展中迈出了坚实步伐。（中国证券网）,
2018/10/29 19:29,【乐普医疗：实控人提议公司3亿至5亿元回购股份】乐普医疗10月29日晚间公告，实际控制人蒲忠杰提议：公司回购部分社会公众股，回购价格不高于35元/股，回购总金额不低于3亿元、不超过5亿元。回购的股份将用于可转债换股或维护公司价值及股东权益所必需的国家政策法规允许的其他用途。,
2018/10/29 19:29,中债金融估值中心：大连天宝绿色食品股份有限公司发行人存续债券的中债市场隐含评级-债券债项评级由AA-调整至BBB。将南宁糖业股份有限公司发行人存续债券的中债市场隐含评级-债券债项评级由AA-调整至A。,
2018/10/29 19:29,【江西铜业：前三季度净利超20亿元 同比增29%】江西铜业10月29日晚间披露三季报，公司2018年前三季度实现营业收入1625.97亿元，同比增长4.66%；净利润20.45亿元，同比增长29.37%。基本每股收益0.59元。股东方面，证金公司持股由二季度末的2.81%增至2.99%。,
2018/10/29 19:27,【国信证券：前三季净利降逾四成 证金公司增持】国信证券10月29日晚披露三季报，前三季营收63.38亿元，同比降27.52%；净利19.31亿元，同比降42.52%；基本每股收益0.21元。相比半年报，证金公司由0.84%增持至0.92%。,
2018/10/29 19:27,欧洲汽车股指数涨幅扩大至4.8%，料创2015年8月以来最佳单日表现。,
2018/10/29 19:24,英国政府发言人：英国脱欧协议不寻求挪威模式。,
2018/10/29 19:24,【光大证券：前三季度净利同比降48% 证金公司持股降至2.99%】光大证券10月29日晚间披露三季报，公司2018年前三季度实现营业收入58.49亿元，同比下降12.35%；净利润11.77亿元，同比下降48.15%。基本每股收益0.26元。股东方面，证金公司持股由二季度末的4.90%降至2.99%。,
2018/10/29 19:23,中债金融估值中心：除个别期限外，今日利率债市场收益率整体下行。具体来看，SKY_3M上行1BP至2.28%；SKY_10Y下行3BP至3.51%。,
2018/10/29 19:20,【比亚迪第三季度实现净利润10.5亿元，同比下降1.92%】比亚迪三季报：前三季度实现净利润15.27亿元，同比下降45.3%；第三季度实现净利润10.5亿元，同比下降1.92%。,
2018/10/29 19:19,万达集团公告称，经双方友好协商，由融创出资收购万达原文旅集团和13个文旅项目的设计、建设和管理公司。万达将动用全部资源，全力支持融创收购但目前尚未开业的万达城项目顺利开业及运营。,
2018/10/29 19:16,【华夏航空：预计全年净利2亿-3.7亿】华夏航空10月29日晚披露三季报，前三季营收31.35亿元，同比增26.07%；净利1.98亿元，同比降38.58%；基本每股收益0.51元。随公司机队规模扩大、业务量增加，预计2018年度，客货运收入将有所提升；但预计同期航空燃油价格、美元汇率将同比大幅上涨，因成本增加对净利润的影响将超过收入提升对净利润的影响。预计2018年度净利2.06亿-3.74亿元，同比降45%至持平。,
2018/10/29 19:16,万达集团公告称，经双方友好协商，由融创出资收购万达原文旅集团和13个文旅项目的设计、建设和管理公司。万达将动用全部资源，全力支持融创收购但目前尚未开业的万达城项目顺利开业及运营。,
2018/10/29 19:14,【海通证券：前三季度净利同比降42% 证金公司持股降至2.99%】海通证券10月29日晚间披露三季报，公司2018年前三季度实现营业收入161.77亿元，同比下降15.98%；净利润35.88亿元，同比下降41.62%。基本每股收益0.31元。股东方面，证金公司持股由二季度末的4.90%降至2.99%。,
2018/10/29 19:12,柳工三季报：前三季度实现营业收入134.66亿元，同比增长54.69%；实现净利润7.15亿元，同比增长135.81%。,
2018/10/29 19:11,在美上市的iShare MSCI巴西ETF大涨5.5%，此前巴西极右翼候选人博尔索纳罗当选巴西总统。,
2018/10/29 19:10,基民盟消息称，德国总理默克尔排除了寻求欧盟高级任职的可能。（路透）,
2018/10/29 19:10,【棕榈股份：新农村建设EPC项目累积中标金额超过24亿元】棕榈股份今日在互动易上针对投资者询问公司是否涉足新农村建设工作时回复表示，公司在2017年将生态城镇产品线从小城镇延伸到广阔的乡村，着力拓展新农村市场，并先后在梅州平远、大埔、河源连平等地中标新农村建设EPC项目，截至2018年三季度末，中标金额累计超过24亿元。,
2018/10/29 19:08,【思维列控：重大资产重组获证监会审核通过 明日复牌】思维列控10月29日晚间公告，公司发行股份及支付现金购买资产并募集配套资金重大资产重组事项获得证监会并购重组委有条件通过，公司股票将于10月30日复牌。,
2018/10/29 19:07,万华化学：宁波工厂MDI一期40万吨装置将于11月1日开始停车，预计检修22天左右；二期80万吨装置将于12月1日开始停车，预计检修31天左右。,
2018/10/29 19:04,【*ST新能：全年净利润预计大幅扭亏为盈】*ST新能公告，预计全年盈利9.5亿元–12亿元，同比扭亏为盈，上年同期亏损5.5亿元。报告期，公司实施重大资产出售，实现转让收益5.7亿元；公司全资子公司南京宁华世纪置业江山汇C地块住宅项目，预计实现净利润约4.5亿-7亿元。公司同日发布三季报，前三季度净利润同比增长195.85%。,
2018/10/29 19:03,证监会网站信息显示，万科企业提交《股份有限公司境外增发股份（包括普通股、优先股等各类股票及股票的派生形式）审批》材料，证监会10月29日已接受材料。,
2018/10/29 19:01,冀东水泥：共计1.95亿股股份接受金隅集团发出的要约，收购完成后金隅集团及一致人合计持有37%股份，股票复牌。,
2018/10/29 19:00,【百川股份：拟逾5000万元回购股份】百川股份10月29日晚间公告，公司拟回购股份，回购资金总额不低于5000万元。回购价格不超过10元/股。另外，公司全资子公司南通百川拟向全资孙公司宁夏百川增资7000万元。,
2018/10/29 19:00,德国DAX指数涨幅扩大至2%。,
2018/10/29 18:57,东阿阿胶三季报：前三季度实现营业收入43.8亿元，同比下降2.16%；实现净利润12.25亿元，同比下降1.73%；证金持股由3.15%降至2.99%。,
