news_type,industry,product,provider,provider_location,buyer_location,bill,行业,buyer,category
第一类新闻,游戏开发,DLC,INTINY工作室,中游,中游,空,Industry: IT,河马游戏,IT
第一类新闻,民用航空,A320Neo飞机发动机，单项发动机零备件,南方航空集团,"上游,,,下游","下游,,,下游",11.1亿美元,Industry: Industrials,CFM国际公司,Industrials
第一类新闻,民用航空,A320Neo飞机发动机，单项发动机零备件,南方航空集团,"上游,,,下游","下游,,,下游",11.1亿美元,Industry: Industrials,国际航空发动机公司,Industrials
第一类新闻,智慧移动服务平台,空,松下电器（中国）有限公司,上游,下游,空,Industry: IT.,祺迹汽车,IT
第一类新闻,存储,空,佰维存储公司,"下游,,,下游,,,下游,,,下游",中游,空,Industry: IT,联想,IT
第一类新闻,存储,空,佰维存储公司,"下游,,,下游,,,下游,,,下游",中游,空,Industry: IT,宏碁,IT
第一类新闻,存储,空,佰维存储公司,"下游,,,下游,,,下游,,,下游",中游,空,Industry: IT,同方,IT
第一类新闻,存储,空,佰维存储公司,"下游,,,下游,,,下游,,,下游",中游,空,Industry: IT,富士康,IT
第一类新闻,节能,空,中节能建设工程设计院有限公司,中游,下游,1.78亿元,Industry: Energy.,节能铁汉,Energy
第一类新闻,座椅骨架,空,上海沿浦公司,中游,下游,空,Industry: Materials,重庆沿浦公司,Materials
第一类新闻,接入网PON设备,空,震有科技,下游,上游,空,Industry: Telecom.,中国广电重庆网络股份有限公司,Telecom
第一类新闻,接入网PON设备,空,震有科技,下游,上游,空,Industry: Telecom.,重庆广播电视信息网络有限公司,Telecom
第一类新闻,数据安全,空,绿盟科技集团股份有限公司,中游,上游,空,Industry: IT.,天道金科股份有限公司,IT
第一类新闻,汽车零部件,阿凡达低碳车轮,金固股份,中游,上游,空。,Industry:Industrials,该新能源汽车主机厂,Industrials
第一类新闻,管道氮气制备,空,侨源气体(眉山)有限公司,中游,下游,3.75亿元。,Industry: Materials,通威太阳能（成都）有限公司,Materials
第一类新闻,铁路产业综合服务,空,八钢公司,中游,中游,空,Industry: Industrials.,中国铁路物资股份有限公司,Industrials
第一类新闻,液冷测试设备,空,强瑞技术,中游,下游,空,Industry: Industrials,中兴,Industrials
第一类新闻,新能源,空,三峡能源,中游,中游,空,Industry: Energy,林德中国,Energy
第一类新闻,智算中心,空,润六尺科技有限公司,中游,中游,空,Industry: IT,芜湖高新技术产业开发区管理委员会,IT
第一类新闻,智能汽车,空,虹软科技,中游,中游,空。,Industry: IT,赛力斯,IT
第一类新闻,工业气体,空,侨源气体(眉山)有限公司,中游,下游,3.80亿元。,Industry: Materials,四川金象赛瑞化工股份有限公司,Materials
第一类新闻,光刻胶,PHS树脂及其衍生物,八亿时空,中游,下游,空,Industry: Materials,国内部分光刻胶生产企业,Materials
第一类新闻,药品,拉考沙胺口服溶液、胞磷胆碱钠注射液、葡萄糖酸钙注射液、奥美沙坦酯氢氯噻嗪片、赛洛多辛胶囊,华润双鹤,中游,中游,空,Industry:HealthCare,全国药品集中采购,HealthCare
第一类新闻,药品,头孢替安,哈药总厂,下游,中游,空。,Industry: Healthcare,集采采购中标方,HealthCare
第一类新闻,平衡车部件,宝武镁业,小米,下游,空,空。,Industry: Industrials,中游,Industrials
第一类新闻,智能矿山,多维云GIS平台、地测采保障系统、安全环保管理系统、矿山数字孪生平台,龙软科技,中游,中游下游,空。,Industry: Industrials.,江西铜锐信息技术有限公司,Industrials
第一类新闻,智能矿山,多维云GIS平台、地测采保障系统、安全环保管理系统、矿山数字孪生平台,龙软科技,中游,中游下游,空。,Industry: Industrials.,北京大学南昌创新研究院,Industrials
第一类新闻,机载产品,空,安达维尔,中游,中游,空,Industry: Industrials.,中国商飞,Industrials
第一类新闻,空中客车,空客A321客改货飞机,四川飞机维修工程有限公司,中游,中游,空客项目改装订单金额为“空”。,Industry: Industrials,四川赛德航空科技有限公司,Industrials
第一类新闻,接触网关键零部件,空,高铁电气,中游,下游,1.09亿元,Industry: Industrials.,雄安高速铁路有限公司,Industrials
第一类新闻,AI大模型,空,久其软件,空,空,空,Industry: IT.,部分国内大模型,IT
第一类新闻,数字银行,空,宇信科技,中游,中游,空,Industry: Financials,新疆金融机构,Financials
第一类新闻,水环境治理,空,中电环保,下游,中游,空,Industry: Materials,中国市政工程西南设计研究总院有限公司,Materials
第一类新闻,主要原材料,空,国恩股份,中游,下游,空,Industry: Materials.,小米供应链,Materials
第一类新闻,汽车,部分结构件,铭利达,上游,下游,空,Industry: Industrials,小米公司,Industrials
第一类新闻,海水提钾,空,东方集团,空,空,空,Industry: Materials.,联合能源集团有限公司,Materials
第一类新闻,储能,空,昆仑绿能（宁夏）科技有限责任公司,中游,下游,空,Industry: Energy.,公司及控股子公司宁夏瀚维智造科技有限责任公司,Energy
第一类新闻,siRNA药物,圣因生物医药有限公司,华东医药股份有限公司的全资子公司杭州中美华东制药有限公司,下游,空,空。,Industry: HealthCare.,中游,HealthCare
第一类新闻,数字人民币,空,"恒生银行,,,建设银行",空,空,空,Industry: Financials.,下游,Financials
第一类新闻,数字人民币,空,"恒生银行,,,建设银行",空,空,空,Industry: Financials.,下游,Financials
第一类新闻,MiniLED芯片,空,深康佳A,中游,中游,空,Industry: IT,内部和外部客户,IT
第一类新闻,MicroLED芯片,空,深康佳A,中游,中游,空,Industry: IT,业内厂商,IT
第一类新闻,Mini直显产品,空,深康佳A,中游,中游,空,Industry: IT,战略客户,IT
第一类新闻,人工智能,空,飞利信,中游,上游,空,Industry: IT,海致星图,IT
第一类新闻,海上风电,空,上海电气,中游,中游,空,Industry: Energy.,日立能源,Energy
第一类新闻,隔膜,空,恩捷股份,下游,空,增长。,Industry: Materials,LGES,Materials
第一类新闻,隔膜,空,恩捷股份,下游,空,增长。,Industry: Materials,Ultium,Materials
第一类新闻,隔膜,空,恩捷股份,下游,空,增长。,Industry: Materials,松下,Materials
第一类新闻,隔膜,空,恩捷股份,下游,空,增长。,Industry: Materials,PPES,Materials
第一类新闻,隔膜,空,恩捷股份,下游,空,增长。,Industry: Materials,海外某大型车企,Materials
第一类新闻,隔膜,空,恩捷股份,下游,空,增长。,Industry: Materials,法国ACC,Materials
第一类新闻,输变电设备,空,长高电新全资子公司,中游,下游,1.74亿元。,Industry: Industrials,国家电网有限公司,Industrials
第一类新闻,发动机控制单元,菱电电控,理想汽车科技有限公司,下游,空,空,Industry: Industrials.,中游,Industrials
第一类新闻,半导体封装,空,利和兴公司,中游,下游,空,Industry: IT,客户,IT
第一类新闻,设备,空,设备供应商,上游,中游,51亿美元。,Industry: Industrials.,中芯国际,Industrials
第一类新闻,电工合金,高压连接件,空,上游,下游,空。,Industry: Materials,小米汽车,Materials
第一类新闻,医疗行业,空,海思太科,中游,中游,空,Industry: HealthCare,公安部,HealthCare
第一类新闻,智能座舱域控制器,德赛西威,"理想汽车,,,奇瑞",空,空,空,Industry: IT,中游,IT
第一类新闻,智能座舱域控制器,德赛西威,"理想汽车,,,奇瑞",空,空,空,Industry: IT,中游,IT
第一类新闻,鱼虾产品,空,通威集团有限公司,中游,中游,空,Industry: Materials,海南省文昌市政府,Materials
第一类新闻,矿山机械,空,路凯智行科技有限公司,中游,中游,空,Industry: Industrials,徐州徐工矿业机械有限公司,Industrials
第一类新闻,城市及道路照明工程,空,时空科技公司,中游,下游,4104万元。,Industry: Industrials.,中国十九冶集团有限公司,Industrials
第一类新闻,水务,空,东宏股份,供应链位置未知,下游,3亿元。,Industry: Utilities,山东晟润水务集团有限公司,IT
第一类新闻,农业机械,空,先正达集团,中游,中游,空。,Industry: Industrials,凯斯纽荷兰工业集团,Industrials
第一类新闻,电池,空,金杨股份,上游,中游,空,Industry: Materials.,比亚迪,Materials
第一类新闻,矿砂,旋翼帆,"淡水河谷,,,Asyad",空,空,3000吨二氧化碳当量的排放。,Industry: Materials,中游,Materials
第一类新闻,矿砂,旋翼帆,"淡水河谷,,,Asyad",空,空,3000吨二氧化碳当量的排放。,Industry: Materials,空,Materials
第一类新闻,电子元器件,空,商络电子,中游,下游,空。,Industry: IT,小米手机,IT
第一类新闻,GPU模组及基板,空,工业富联,中游,中游,空,Industry: IT,重要客户,IT
第一类新闻,矿产资源,空,八钢国际贸易公司,中游,"中游,下游",50亿元。,Industry: Materials,欧亚资源,Materials
第一类新闻,矿产资源,空,八钢国际贸易公司,中游,"中游,下游",50亿元。,Industry: Materials,蒙古能源,Materials
第一类新闻,医用同位素,齐康原医疗科技（常州）有限公司,烟台东诚核医疗健康产业集团有限公司,上游,空,空,Industry: HealthCare.,unspecified,HealthCare
第一类新闻,航空燃料,空,波音公司,中游,中游,空。,Industry: Energy,Zero Petroleum,Energy
第一类新闻,医疗,医用同位素,烟台东诚核医疗健康产业集团有限公司,中游,中游,空亿元,Industry: HealthCare,Eckert & Ziegler Radiopharma Projekte UG,HealthCare
第一类新闻,露天采矿,空,成远矿业开发股份有限公司,上游,下游,"200,000,000元/年",Industry: Materials,西藏翔龙矿业有限公司,Materials
第一类新闻,能源,石油,空,"中游,,,下游",空,空,Industry: Energy,沙特,Energy
第一类新闻,半导体封装材料,引线框架、键合丝,空,空,空,空,Industry: Materials,国内外半导体封装测试企业,Materials
第一类新闻,海洋系列项目,空,中天科技海缆股份有限公司,中游,下游,20.42亿元。,Industry: Materials.,中天科技集团海洋工程有限公司,Materials
第一类新闻,通讯设备,eLTE,华体科技,下游,中游,空,Industry: Telecom,华为,Telecom
第一类新闻,锂电池,面密度测厚仪,空,空,中游,空。,Industry: Materials,比亚迪,Materials
第一类新闻,电子元器件,PCB产品,空,上游,中游,空,Industry: Information Technology (IT),三星,IT
第一类新闻,车用配件,空气悬架,天润工业,售后市场维修商,空,空,Industry: Industrials.,空气悬架制造商,Industrials
第一类新闻,输变电项目,变电设备（含电缆）,"北京中电普华信息技术有限公司,,,安徽继远软件有限公司,,,北京中电飞华通信有限公司,,,四川中电启明星信息技术有限公司",中游,下游,10.42亿元,Industry: Industrials.,国家电网有限公司,Industrials
第一类新闻,AI算力服务,空,中贝通信,中游,下游,3.46亿元,Industry: IT,北京中科新远科技有限公司,IT
第一类新闻,可再生能源供应,空中客车公司,国家电投,国家电投产业链位置,空,空,Industry: Energy.,空中客车公司产业链位置,Energy
第一类新闻,硬件制造服务,问界,"深海,,,吉利,,,广汽,,,赛力斯,,,小鹏","下游,,,下游,,,下游,,,下游,,,下游",空,M9订单,Industry: Industrials.,中游,Industrials
第一类新闻,硬件制造服务,问界,"深海,,,吉利,,,广汽,,,赛力斯,,,小鹏","下游,,,下游,,,下游,,,下游,,,下游",空,M9订单,Industry: Industrials.,中游,Industrials
第一类新闻,硬件制造服务,问界,"深海,,,吉利,,,广汽,,,赛力斯,,,小鹏","下游,,,下游,,,下游,,,下游,,,下游",空,M9订单,Industry: Industrials.,中游,Industrials
第一类新闻,硬件制造服务,问界,"深海,,,吉利,,,广汽,,,赛力斯,,,小鹏","下游,,,下游,,,下游,,,下游,,,下游",空,M9订单,Industry: Industrials.,中游,Industrials
第一类新闻,硬件制造服务,问界,"深海,,,吉利,,,广汽,,,赛力斯,,,小鹏","下游,,,下游,,,下游,,,下游,,,下游",空,M9订单,Industry: Industrials.,中游,Industrials
第一类新闻,物流资产,空,黑石集团,中游,空,超百亿元。,Industry: Industrials,意向买家,Industrials
第一类新闻,Micro-LED,空,深天马A,空,空,空,Industry:IT,全球头部车企,IT
第一类新闻,Micro-LED,空,深天马A,空,空,空,Industry:IT,国内顶尖PID终端厂商,IT
第一类新闻,Micro-LED,空,深天马A,空,空,空,Industry:IT,头部消费品牌客户,IT
第一类新闻,通信行业服务,空,天源迪科,中游,上游,空,Industry: Telecom.,华为,Telecom
第一类新闻,液化天然气,罐顶泄放阀和安全阀,中国航天科技集团有限公司六院,中游,下游,空。,Industry: Energy.,中国石化天然气分公司青岛液化天然气接收站,Energy
第一类新闻,电子专用材料,空,唯特偶,上游,上游,空。,Industry: Materials,南方科技大学,Materials
第一类新闻,电子元器件,"ROHM,JAE,LUMILEDS,KDS,ST,ON",力源信息,中游,下游,空,Industry: Information Technology (IT),小米及其代工厂,IT
第一类新闻,电子元器件,"ROHM,JAE,LUMILEDS,KDS,ST,ON",力源信息,中游,下游,空,Industry: Information Technology (IT),小米及其代工厂,IT
第一类新闻,物联网基础硬件,蜂窝基带芯片,空,空,中游,空,Industry: IT,翱捷科技,IT
第一类新闻,自动驾驶,空,轻舟智航,上游,中游,空,Industry: IT,理想汽车,IT
第一类新闻,冷藏,空,海容冷链,中游,上游,空,Industry: Industrials,多家饮料行业头部品牌,Industrials
第一类新闻,内外饰件,空,双林股份,中游,下游,空,Industry: Industrials,小米汽车,Industrials
第一类新闻,民用飞机,空,西测测试,上游,下游,空,Industry: Industrials,多个民机客户,Industrials
第一类新闻,光伏电池,光伏感光胶,广信材料,空,下游,空,Industry: Energy,多家下游太阳能电池企业,Energy
第一类新闻,光伏电池,光伏感光胶,广信材料,空,下游,空,Industry: Energy,设备制造商,Energy
第一类新闻,PCIE的算力加速卡、网络加速卡,空,沪电股份,中游,中游,空,Industry: Information Technology (IT),黄石厂,IT
第一类新闻,锂盐提取,空,"亿纬锂能,,,金海锂业",空,空,空,Industry: Materials,上游,Materials
第一类新闻,锂盐提取,空,"亿纬锂能,,,金海锂业",空,空,空,Industry: Materials,中游,Materials
第一类新闻,电动汽车充电基础设施,空,国轩高科德国,上游,下游,空,Industry: Utilities.,Pod Point,IT
第一类新闻,电池储能,空,瑞浦兰钧能源股份有限公司,中游,中游,空,Industry: Energy,格盛力新能源科技（广东）有限公司,Energy
第一类新闻,等速传动轴产品,空,远东传动,中游,下游,空,Industry: Industrials.,奇瑞公司,Industrials
第一类新闻,新能源,空,广汽能源科技有限公司,中游,中游,空。,Industry: Energy,支付宝(杭州)信息技术有限公司,Energy
第一类新闻,半导体,空,Rapidus公司,上游,中游,空,Industry: IT,Leti,IT
第一类新闻,航空发动机,遄达XWB-84,"罗尔斯-罗伊斯,,,埃塞俄比亚航空",买,空,TotalCare综合维护服务。,Industry: Industrials,上游,Industrials
第一类新闻,航空发动机,遄达XWB-84,"罗尔斯-罗伊斯,,,埃塞俄比亚航空",买,空,TotalCare综合维护服务。,Industry: Industrials,下游,Industrials
第一类新闻,油气,空,Ecopetrol SA,空,空,空,Industry: Energy,Petroleos de Venezuela,Energy
第一类新闻,整车制造,空,福田汽车公司,中游,中游,空,Industry: Industrials,ECS公司,Industrials
第一类新闻,政企智能服务,空,创业黑马公司,下游,下游,空,Industry: IT,中国联通旗下山西产互联网有限公司,IT
第一类新闻,政企智能服务,空,创业黑马,"下游,,,下游",空,空,Industry: IT.,山西产互,IT
第一类新闻,政企智能服务,空,创业黑马,"下游,,,下游",空,空,Industry: IT.,东华软件,IT
第一类新闻,超大型压铸机,伊之密,"一汽,,,长安","上游,,,上游",空,空,Industry: Industrials,中游,Industrials
第一类新闻,超大型压铸机,伊之密,"一汽,,,长安","上游,,,上游",空,空,Industry: Industrials,中游,Industrials
第一类新闻,汽车零部件,空,多利科技,中游,下游,空,Industry:Industrials,理想汽车,Industrials
第一类新闻,工业智能物流领域,3D机器视觉技术,柯轩智能科技有限公司,"自动化物料配送,工业设备精准上下料",空,空。,Industry: Industrials,智慧工厂,Industrials
第一类新闻,汽车零部件,空,成飞集成,中游,上游,空,Industry: Industrials,北京汽车越野车公司,Industrials
第一类新闻,复合双极板产品,岱勒新材,翌上新能源,下游,空,空。,Industry: Materials.,中游,Materials
第一类新闻,新能源装备,空,华昌达,中游,下游,空,Industry: Industrials.,隆基绿能,Industrials
第一类新闻,电池制造,空,万润新能,上游,下游,空,Industry: Materials.,襄阳弗迪,Materials
第一类新闻,光学镜头,空,欧菲光,中游,下游,空,Industry: Industrials.,主流手机厂商,Industrials
第一类新闻,液化天然气,空,阿曼液化天然气公司,上游,下游,空,Industry: Energy,英国石油公司,Energy
第一类新闻,电力充电服务,空,麦当劳法国公司,中游,下游,空,Industry: Utilities,Izivia,IT
第一类新闻,机械设备,硅棒磨倒一体加工中心,南京三芯,中游,下游,1300万元。,Industry: Industrials,光伏客户,Industrials
第一类新闻,电池包,空,大众汽车（安徽）零部件有限公司,供应链位置空,下游,空,Industry: Materials,大众安徽整车,Materials
第一类新闻,食品,空,三全食品,"上游,,,上游,,,中游,,,中游,,,中游,,,中游",空,空,Industry: Consumer Staples (CS),华润标超,CS
第一类新闻,食品,空,三全食品,"上游,,,上游,,,中游,,,中游,,,中游,,,中游",空,空,Industry: Consumer Staples (CS),中百便民,CS
第一类新闻,食品,空,三全食品,"上游,,,上游,,,中游,,,中游,,,中游,,,中游",空,空,Industry: Consumer Staples (CS),丹尼斯全日鲜,CS
第一类新闻,食品,空,三全食品,"上游,,,上游,,,中游,,,中游,,,中游,,,中游",空,空,Industry: Consumer Staples (CS),罗森,CS
第一类新闻,食品,空,三全食品,"上游,,,上游,,,中游,,,中游,,,中游,,,中游",空,空,Industry: Consumer Staples (CS),全家,CS
第一类新闻,食品,空,三全食品,"上游,,,上游,,,中游,,,中游,,,中游,,,中游",空,空,Industry: Consumer Staples (CS),7eleven,CS
第一类新闻,电池,磷酸铁锂,宁德时代新能源科技股份有限公司,中游,下游,空,Industry: Materials,Stellantis集团,Materials
第一类新闻,水产品,空,盒马物联网有限公司,上游,下游,5亿元/年。,Industry: Materials,国联水产,Materials
第一类新闻,鞋材,TPU产品,美瑞新材,"中游,,,下游",上游,空,Industry: Materials,国内知名运动品牌,Materials
第一类新闻,智能座舱业务,空,当虹科技,上游,下游,空,Industry: IT,多家车企,IT
第一类新闻,新能源新材料,空,安吉巨峰,中游,下游,1.39亿元。,Industry: Materials,海希智能（浙江）,Materials
第一类新闻,公路建设,未说明,北新路桥,中游,中游,4.5亿元,Industry: Industrials.,顺通路桥,Industrials
第一类新闻,OCR应用,空,远光软件,"中游,,,上游","上游,,中游",空,Industry: IT,多家大型央企集团,IT
第一类新闻,媒体营销服务,空,元隆雅图,中游,中游,空,Industry: IT,抖音,IT
第一类新闻,生物医药,胶原蛋白海绵,奥精医疗,空,空,空,Industry: HealthCare,NMPA器审中心,HealthCare
第一类新闻,新能源,继电器,美硕科技,"中游,,,下游,,,下游","中游,,,下游,,,下游",空,Industry: Energy,上汽大通,Energy
第一类新闻,新能源,继电器,美硕科技,"中游,,,下游,,,下游","中游,,,下游,,,下游",空,Industry: Energy,零跑,Energy
第一类新闻,新能源,继电器,美硕科技,"中游,,,下游,,,下游","中游,,,下游,,,下游",空,Industry: Energy,哪吒,Energy
第一类新闻,机器人,空,中威电子子公司：华夏天信（北京）机器人公司,中游,中游,空。,Industry: Industrials.,河南东南实业,Industrials
第一类新闻,电子元器件,单晶硅棒机加设备项目,南京三芯,中游,上游,空。,Industry: Information Technology (IT),国内某光伏头部企业,IT
第一类新闻,土建工程,空,腾达建设,中游,下游,6.96亿元。,Industry: Industrials,杭州市地铁集团有限责任公司,Industrials
第一类新闻,光伏建筑,建筑幕墙工程,京耀新能源,上游,下游,订单金额：14088.80万元。,Industry: Energy,亚厦股份,Energy
第一类新闻,LED芯片技术,空,深天马A,中游,中游,空。,Industry: IT,三安半导体,IT
第一类新闻,电气设备,空,宝鸡保德利电气设备有限责任公司,下游,中游,6256.36万元(含税),Industry: Industrials,渝万铁路有限责任公司,Industrials
第一类新闻,盐化工,空,中盐集团,中游,中游,空。,Industry: Materials,榆林市政府,Materials
第一类新闻,高速铁路,空,宝鸡保德利电气设备有限责任公司,上游,中游,6256.36万元,Industry: Industrials,渝万铁路有限责任公司,Industrials
第一类新闻,背板设计和配套包装材料,空,京华激光,中游,中游,空。,Industry: Materials.,小米,Materials
第一类新闻,背板设计和配套包装材料,空,京华激光,中游,中游,空。,Industry: Materials.,vivo,Materials
第一类新闻,背板设计和配套包装材料,空,京华激光,中游,中游,空。,Industry: Materials.,oppo,Materials
第一类新闻,背板,空,京华激光,中游,中游,空,Industry: Materials.,"小米,vivo,oppo",Materials
第一类新闻,光敏剂,空,久日新材,中游,下游,空,Industry: Materials.,日、韩等国外企业,Materials
第一类新闻,光伏,空,晶澳科技,上游,中游,空。,Industry: Energy,CJ Olivenetworks Vina,Energy
第一类新闻,可再生能源,空,ERG Power Generation,上游,下游,空,Industry: Energy,意法半导体意大利业务,Energy
第一类新闻,光伏,组件,文科园林,空,空,空,Industry: Energy.,通威股份,Energy
第一类新闻,光伏,组件,文科园林,空,空,空,Industry: Energy.,隆基绿能,Energy
第一类新闻,影视媒体,短剧,幸福蓝海,空,下游,空,Industry: Communication Services,版权剧、短剧、网剧、网大,Unknown
第一类新闻,玻璃基线路板,沃格光电,空,空,空,空。,Industry: Materials,中游,Materials
第一类新闻,乙烷/乙烯运输,空,中集太平洋海工,中游,空,订单金额空。,Industry: Materials,Petredec,Materials
第一类新闻,电池,空,蜂巢能源,上游,下游,空,Industry: Materials,杰瑞环保,Materials
第一类新闻,燃机,空,中国航发燃机,空,"上游,,,下游,,,中游,,,中游",空。,Industry: Energy.,中国海油能源发展装备公司,Energy
第一类新闻,燃机,空,中国航发燃机,空,"上游,,,下游,,,中游,,,中游",空。,Industry: Energy.,中国海油湛江分公司涠洲终端,Energy
第一类新闻,燃机,空,中国航发燃机,空,"上游,,,下游,,,中游,,,中游",空。,Industry: Energy.,东北院国际工程公司,Energy
第一类新闻,燃机,空,中国航发燃机,空,"上游,,,下游,,,中游,,,中游",空。,Industry: Energy.,中天钢铁集团,Energy
第一类新闻,航空虚拟仿真,B737-800,空,空,空,空,Industry: IT,中国商飞,IT
第一类新闻,航空虚拟仿真,B737-800,空,空,空,空,Industry: IT,希眉罗集团,IT
第一类新闻,石化设备钢结构,日上集团,"卡塔尔RAS乙烯项目,,伊拉克油气设施项目",空,空,,Industry: Industrials.,上游,Industrials
第一类新闻,天然气,空,俄罗斯天然气工业股份公司,中游,下游,空,Industry: Energy,土耳其博塔什油气管道公司,Energy
第一类新闻,数字人民币,空,城银清算服务有限责任公司,中游,下游,空,Industry: Financials,恒生中国,Financials
第一类新闻,汽车零部件,空,德赛西威,中游,下游,空。,Industry: Industrials,长安汽车,Industrials
第一类新闻,钢丝及钢丝绳,空,巨力索具,下游,上游,2179.55万元,Industry:Materials,河南公司,Materials
第一类新闻,产业链金融,空,中国移动通信集团有限公司,中游,中游,空,Industry: Financials,中国民生银行股份有限公司,Financials
第一类新闻,光敏剂,空,久日新材,上游供应商,空,空,Industry: Materials.,下游客户,Materials
第一类新闻,管路系统,空,川环科技,中游,下游,空,Industry: Industrials.,长安汽车集团,Industrials
第一类新闻,煤矿智能化专业应用产品,空,龙软科技,中游,上游,空,Industry: Materials.,华为,Materials
第一类新闻,基础设施,空,中国建筑集团有限公司,中游,中游,空,Industry: Industrials,河北省人民政府,Industrials
第一类新闻,基础设施,空,中国建筑集团有限公司,中游,中游,空,Industry: Industrials,石家庄市人民政府,Industrials
第一类新闻,医疗器械,空,蓝帆医疗公司,上游,下游,空,Industry:HealthCare,中国医疗器械有限公司,HealthCare
第一类新闻,汽车热交换器,ST八菱,长安汽车,下游,空,空。,Industry: Industrials,中游,Industrials
第一类新闻,汽车,空,华安鑫创,中游,下游,空,Industry: Industrials.,长安汽车,Industrials
第一类新闻,智能汽车,空,华为,上游,中游,空,Industry: IT,北汽,IT
第一类新闻,智能汽车,空,华为,上游,中游,空,Industry: IT,赛力斯,IT
第一类新闻,智能汽车,空,华为,上游,中游,空,Industry: IT,江淮,IT
第一类新闻,智能汽车,空,华为,上游,中游,空,Industry: IT,奇瑞,IT
第一类新闻,汽车内饰件,福赛科技,墨西哥福赛,下游,3000万美元,,Industry: Industrials,中游,Industrials
第一类新闻,车载通信产品,空,高新兴,中游,下游,空,Industry: Telecom.,长安汽车,Telecom
第一类新闻,复合铜箔,空,三孚新科,中游,中游,订单金额空。,Industry: Materials,意向性客户,Materials
第一类新闻,车身件,空,博俊科技,中游,下游,空,Industry: Industrials,长安汽车,Industrials
第一类新闻,新能源汽车,空,德宏股份,中游,下游,空,Industry: Industrials,长安汽车,Industrials
第一类新闻,汽车转向系统总成及关键部件,空,浙江世宝,中游,下游,空,Industry: Industrials,长安汽车,Industrials
第一类新闻,水泥,中材节能,沙特利雅得水泥公司,中游,空,13兆瓦。,Industry: Materials,下游,Materials
第一类新闻,光伏,空,晶澳科技,上游,中游,空,Industry: Energy.,厦门国贸,Energy
第一类新闻,大型动力锂电池,比亚迪集团弗迪电池有限公司,终端客户,下游,空,订单金额空,Industry: Materials,中游,Materials
第一类新闻,煤、焦、钢,空,国贸公司,空,空,空,Industry:Materials,山西美锦能源集团,Materials
第一类新闻,民用航空,空中出租车业务,巴西航空工业公司,空中出租车业务空,空,空,Industry: Industrials.,沙特政府及公司,Industrials
第一类新闻,储能电站,空,天津奥联,中游,下游,1.68亿元人民币。,Industry: Energy,中国电建江西电建公司,Energy
第一类新闻,设备,空,广电运通,中游,上游,4.73亿元,Industry: Industrials,广州数据集团,Industrials
第一类新闻,车身结构件产品,铭科精技,长安汽车,上游,空,空。,Industry: Industrials.,下游,Industrials
第一类新闻,风光储充和源网荷储一体化综合能源/低碳园区,空,霍普珀科新能源有限公司,上游,下游,空。,Industry: Energy,厦门市翔安区人民政府,Energy
第一类新闻,碳资产,空,福星宝碳,下游,中游,空,Industry: Financials.,中化能科碳资产运营,Financials
第一类新闻,导光板,天禄科技,京东方,下游,空,空,Industry: Materials,中游,Materials
第一类新闻,工业机器人,视觉系统和智能装备,凌云光,下游,下游,空。,Industry: Industrials,富士康,Industrials
第一类新闻,工业机器人,视觉系统和智能装备,凌云光,下游,下游,空。,Industry: Industrials,京东方,Industrials
第一类新闻,工业机器人,视觉系统和智能装备,凌云光,下游,下游,空。,Industry: Industrials,宁德时代,Industrials
第一类新闻,尼龙流体管路、精密注塑件,空,溯联股份,中游,下游,空,Industry: Industrials.,长安汽车旗下品牌,Industrials
第一类新闻,智能制造,空,阿尔特,下游,下游,空。,Industry: Industrials,北京亦庄智能城市研究院集团有限公司,Industrials
第一类新闻,口腔医疗,空,登康口腔,中游,下游,空,Industry: HealthCare,拼多多平台,HealthCare
第一类新闻,汽车,空,隆基机械,中游,下游,空,Industry: Industrials,奇瑞,Industrials
第一类新闻,中型电池,空,宁德时代,下游,下游,空,Industry: Materials,ATL,Materials
第一类新闻,通信设备,空,润建股份,中游,下游,"21,990万元。",Industry: Telecom,中国电信广西公司,Telecom
第一类新闻,能源数字化,空,恒华科技,中游,中游,空。,Industry: IT,华为,IT
第一类新闻,汽车零部件,空,万安科技,上游,下游,空,Industry: Industrials,长安汽车,Industrials
第一类新闻,盐湖资源开发,空,"盐湖股份,,,藏格矿业",空,空,空,Industry: Materials.,中游,Materials
第一类新闻,盐湖资源开发,空,"盐湖股份,,,藏格矿业",空,空,空,Industry: Materials.,中游,Materials
第一类新闻,南水北调中线工程,冰期输水,南水北调集团,上游,下游,空,Industry: Utilities.,中线公司,IT
第一类新闻,电机轴,空,盖格新能源（杭州）有限公司,中游,下游,空,Industry: Industrials,理想,Industrials
第一类新闻,电机轴,空,盖格新能源（杭州）有限公司,中游,下游,空,Industry: Industrials,浙江奥思伟尔电动科技有限公司,Industrials
第一类新闻,低轨卫星互联网,卫星载荷,空,空,下游,空,Industry: Telecom,体制内公司,Telecom
第一类新闻,游戏产品,《境·界刀鸣》,名臣健康公司,中游,上游,空,Industry: IT,朝夕光年,IT
第一类新闻,智慧交通,空,金溢科技,中游,下游,空,Industry: IT,华为,IT
第一类新闻,能源供应,空,中国石油化工集团有限公司,中游,上游,空,Industry: Energy,重庆市人民政府,Energy
第一类新闻,商用车座椅,空,天成自控,中游,下游,空。,Industry: Industrials,北汽福田汽车股份有限公司,Industrials
第一类新闻,VR/AR/MR,空,飞荣达,中游,空,空,Industry: IT.,微软,IT
