news_type,industry,product,provider,provider_location,buyer_location,bill,行业,buyer,category
第一类新闻,智能矿山,多维云GIS平台、地测采保障系统、安全环保管理系统、矿山数字孪生平台,龙软科技,中游,中游下游,空。,Industry: Industrials.,北京大学南昌创新研究院,Industrials
第一类新闻,机载产品,,安达维尔,中游,中游,,Industry: Industrials.,中国商飞,Industrials
第一类新闻,空中客车,空客A321客改货飞机,四川飞机维修工程有限公司,中游,中游,空客项目改装订单金额为“空”。,Industry: Industrials,四川赛德航空科技有限公司,Industrials
第一类新闻,接触网关键零部件,,高铁电气,中游,下游,1.09亿元,Industry: Industrials.,雄安高速铁路有限公司,Industrials
第一类新闻,AI大模型,,久其软件,,,,Industry: IT.,部分国内大模型,IT
第一类新闻,数字银行,,宇信科技,中游,中游,,Industry: Financials,新疆金融机构,Financials
第一类新闻,水环境治理,,中电环保,下游,中游,,Industry: Materials,中国市政工程西南设计研究总院有限公司,Materials
第一类新闻,主要原材料,,国恩股份,中游,下游,,Industry: Materials.,小米,Materials
第一类新闻,汽车,部分结构件,铭利达,上游,下游,,Industry: Industrials,小米,Industrials
第一类新闻,海水提钾,,东方集团,,,,Industry: Materials.,联合能源集团有限公司,Materials
第一类新闻,储能,,昆仑绿能（宁夏）科技有限责任公司,中游,下游,,Industry: Energy.,公司及控股子公司宁夏瀚维智造科技有限责任公司,Energy
第一类新闻,siRNA药物,圣因生物医药有限公司,华东医药股份有限公司的全资子公司杭州中美华东制药有限公司,下游,,空。,Industry: HealthCare.,,HealthCare
第一类新闻,数字人民币,,"恒生银行,,,建设银行",,,,Industry: Financials.,,Financials
第一类新闻,数字人民币,,"恒生银行,,,建设银行",,,,Industry: Financials.,,Financials
第一类新闻,MiniLED芯片,,深康佳A,中游,中游,,Industry: IT,内部和外部客户,IT
第一类新闻,MicroLED芯片,,深康佳A,中游,中游,,Industry: IT,业内厂商,IT
第一类新闻,Mini直显产品,,深康佳A,中游,中游,,Industry: IT,战略客户,IT
第一类新闻,人工智能,,飞利信,中游,上游,,Industry: IT,海致星图,IT
第一类新闻,海上风电,,上海电气,中游,中游,,Industry: Energy.,日立能源,Energy
第一类新闻,隔膜,,恩捷股份,下游,,增长。,Industry: Materials,LGES,Materials
第一类新闻,隔膜,,恩捷股份,下游,,增长。,Industry: Materials,Ultium,Materials
第一类新闻,隔膜,,恩捷股份,下游,,增长。,Industry: Materials,松下,Materials
第一类新闻,隔膜,,恩捷股份,下游,,增长。,Industry: Materials,PPES,Materials
第一类新闻,隔膜,,恩捷股份,下游,,增长。,Industry: Materials,海外某大型车企,Materials
第一类新闻,隔膜,,恩捷股份,下游,,增长。,Industry: Materials,法国ACC,Materials
第一类新闻,输变电设备,,长高电新全资子公司,中游,下游,1.74亿元。,Industry: Industrials,国家电网,Industrials
第一类新闻,发动机控制单元,菱电电控,理想,下游,,,Industry: Industrials.,,Industrials
第一类新闻,半导体封装,,利和兴,中游,下游,,Industry: IT,,IT
第一类新闻,设备,,设备供应商,上游,中游,51亿美元。,Industry: Industrials.,中芯国际,Industrials
第一类新闻,电工合金,高压连接件,,上游,下游,空。,Industry: Materials,小米,Materials
第一类新闻,医疗行业,,海思太科,中游,中游,,Industry: HealthCare,,HealthCare
第一类新闻,智能座舱域控制器,德赛西威,"理想汽车,,,奇瑞",,,,Industry: IT,,IT
第一类新闻,智能座舱域控制器,德赛西威,"理想汽车,,,奇瑞",,,,Industry: IT,,IT
第一类新闻,鱼虾产品,,通威集团有限公司,中游,中游,,Industry: Materials,海南省文昌市政府,Materials
第一类新闻,矿山机械,,路凯智行科技有限公司,中游,中游,,Industry: Industrials,徐州徐工矿业机械有限公司,Industrials
第一类新闻,城市及道路照明工程,,时空科技公司,中游,下游,4104万元。,Industry: Industrials.,中国十九冶集团有限公司,Industrials
第一类新闻,水务,,东宏股份,供应链位置未知,下游,3亿元。,Industry: Utilities,山东晟润水务集团有限公司,IT
第一类新闻,农业机械,,先正达集团,中游,中游,空。,Industry: Industrials,凯斯纽荷兰工业集团,Industrials
第一类新闻,电池,,金杨股份,上游,中游,,Industry: Materials.,比亚迪,Materials
第一类新闻,矿砂,旋翼帆,"淡水河谷,,,Asyad",,,3000吨二氧化碳当量的排放。,Industry: Materials,,Materials
第一类新闻,矿砂,旋翼帆,"淡水河谷,,,Asyad",,,3000吨二氧化碳当量的排放。,Industry: Materials,,Materials
第一类新闻,电子元器件,,商络电子,中游,下游,空。,Industry: IT,小米,IT
第一类新闻,GPU模组及基板,,工业富联,中游,中游,,Industry: IT,重要客户,IT
第一类新闻,矿产资源,,八钢国际贸易公司,中游,"中游,下游",50亿元。,Industry: Materials,欧亚资源,Materials
第一类新闻,矿产资源,,八钢国际贸易公司,中游,"中游,下游",50亿元。,Industry: Materials,蒙古能源,Materials
第一类新闻,医用同位素,齐康原医疗科技（常州）有限公司,烟台东诚核医疗健康产业集团有限公司,上游,,,Industry: HealthCare.,unspecified,HealthCare
第一类新闻,航空燃料,,波音公司,中游,中游,空。,Industry: Energy,Zero Petroleum,Energy
第一类新闻,医疗,医用同位素,烟台东诚核医疗健康产业集团有限公司,中游,中游,空亿元,Industry: HealthCare,Eckert & Ziegler Radiopharma Projekte UG,HealthCare
第一类新闻,露天采矿,,成远矿业开发股份有限公司,上游,下游,"200,000,000元/年",Industry: Materials,西藏翔龙矿业有限公司,Materials
第一类新闻,能源,石油,,"中游,,,下游",,,Industry: Energy,,Energy
第一类新闻,半导体封装材料,引线框架、键合丝,,,,,Industry: Materials,国内外半导体封装测试企业,Materials
第一类新闻,海洋系列项目,,中天科技,中游,下游,20.42亿元。,Industry: Materials.,中天科技,Materials
第一类新闻,通讯设备,eLTE,华体科技,下游,中游,,Industry: Telecom,中兴,Telecom
第一类新闻,锂电池,面密度测厚仪,,,中游,空。,Industry: Materials,比亚迪,Materials
第一类新闻,电子元器件,PCB产品,,上游,中游,,Industry: Information Technology (IT),三星,IT
第一类新闻,车用配件,空气悬架,天润工业,售后市场维修商,,,Industry: Industrials.,空气悬架制造商,Industrials
第一类新闻,输变电项目,变电设备（含电缆）,"北京中电普华信息技术有限公司,,,安徽继远软件有限公司,,,北京中电飞华通信有限公司,,,四川中电启明星信息技术有限公司",中游,下游,10.42亿元,Industry: Industrials.,国家电网,Industrials
第一类新闻,AI算力服务,,中贝通信,中游,下游,3.46亿元,Industry: IT,北京中科新远科技有限公司,IT
第一类新闻,可再生能源供应,空中客车公司,国家电投,国家电投产业链位置,,,Industry: Energy.,空中客车公司产业链位置,Energy
第一类新闻,硬件制造服务,问界,"深海,,,吉利,,,广汽,,,赛力斯,,,小鹏","下游,,,下游,,,下游,,,下游,,,下游",,M9订单,Industry: Industrials.,,Industrials
第一类新闻,硬件制造服务,问界,"深海,,,吉利,,,广汽,,,赛力斯,,,小鹏","下游,,,下游,,,下游,,,下游,,,下游",,M9订单,Industry: Industrials.,,Industrials
第一类新闻,硬件制造服务,问界,"深海,,,吉利,,,广汽,,,赛力斯,,,小鹏","下游,,,下游,,,下游,,,下游,,,下游",,M9订单,Industry: Industrials.,,Industrials
第一类新闻,硬件制造服务,问界,"深海,,,吉利,,,广汽,,,赛力斯,,,小鹏","下游,,,下游,,,下游,,,下游,,,下游",,M9订单,Industry: Industrials.,,Industrials
第一类新闻,硬件制造服务,问界,"深海,,,吉利,,,广汽,,,赛力斯,,,小鹏","下游,,,下游,,,下游,,,下游,,,下游",,M9订单,Industry: Industrials.,,Industrials
第一类新闻,物流资产,,黑石集团,中游,,超百亿元。,Industry: Industrials,意向买家,Industrials
第一类新闻,Micro-LED,,深天马A,,,,Industry:IT,全球头部车企,IT
第一类新闻,Micro-LED,,深天马A,,,,Industry:IT,国内顶尖PID终端厂商,IT
第一类新闻,Micro-LED,,深天马A,,,,Industry:IT,头部消费品牌客户,IT
第一类新闻,通信行业服务,,天源迪科,中游,上游,,Industry: Telecom.,中兴,Telecom
第一类新闻,液化天然气,罐顶泄放阀和安全阀,中国航天科技集团有限公司六院,中游,下游,空。,Industry: Energy.,中国石化天然气分公司青岛液化天然气接收站,Energy
第一类新闻,电子专用材料,,唯特偶,上游,上游,空。,Industry: Materials,南方科技大学,Materials
第一类新闻,电子元器件,"ROHM,JAE,LUMILEDS,KDS,ST,ON",力源信息,中游,下游,,Industry: Information Technology (IT),小米,IT
第一类新闻,电子元器件,"ROHM,JAE,LUMILEDS,KDS,ST,ON",力源信息,中游,下游,,Industry: Information Technology (IT),小米,IT
第一类新闻,物联网基础硬件,蜂窝基带芯片,,,中游,,Industry: IT,翱捷科技,IT
第一类新闻,自动驾驶,,轻舟智航,上游,中游,,Industry: IT,理想,IT
第一类新闻,冷藏,,海容冷链,中游,上游,,Industry: Industrials,多家饮料行业头部品牌,Industrials
第一类新闻,内外饰件,,双林股份,中游,下游,,Industry: Industrials,小米,Industrials
第一类新闻,民用飞机,,西测测试,上游,下游,,Industry: Industrials,多个民机客户,Industrials
第一类新闻,光伏电池,光伏感光胶,广信材料,,下游,,Industry: Energy,电池企业,Energy
第一类新闻,光伏电池,光伏感光胶,广信材料,,下游,,Industry: Energy,设备制造商,Energy
第一类新闻,PCIE的算力加速卡、网络加速卡,,沪电股份,中游,中游,,Industry: Information Technology (IT),黄石厂,IT
第一类新闻,锂盐提取,,"亿纬锂能,,,金海锂业",,,,Industry: Materials,,Materials
第一类新闻,锂盐提取,,"亿纬锂能,,,金海锂业",,,,Industry: Materials,,Materials
第一类新闻,电动汽车充电基础设施,,国轩高科德国,上游,下游,,Industry: Utilities.,Pod Point,IT
第一类新闻,电池储能,,瑞浦兰钧能源股份有限公司,中游,中游,,Industry: Energy,格盛力新能源科技（广东）有限公司,Energy
第一类新闻,等速传动轴产品,,远东传动,中游,下游,,Industry: Industrials.,奇瑞,Industrials
第一类新闻,新能源,,广汽,中游,中游,空。,Industry: Energy,支付宝(杭州)信息技术有限公司,Energy
第一类新闻,半导体,,Rapidus,上游,中游,,Industry: IT,Leti,IT
第一类新闻,航空发动机,遄达XWB-84,"罗尔斯-罗伊斯,,,埃塞俄比亚航空",买,,TotalCare综合维护服务。,Industry: Industrials,,Industrials
第一类新闻,航空发动机,遄达XWB-84,"罗尔斯-罗伊斯,,,埃塞俄比亚航空",买,,TotalCare综合维护服务。,Industry: Industrials,,Industrials
第一类新闻,油气,,Ecopetrol SA,,,,Industry: Energy,Petroleos de Venezuela,Energy
第一类新闻,整车制造,,福田汽车公司,中游,中游,,Industry: Industrials,ECS公司,Industrials
第一类新闻,政企智能服务,,创业黑马,下游,下游,,Industry: IT,山西产互,IT
第一类新闻,政企智能服务,,创业黑马,"下游,,,下游",,,Industry: IT.,山西产互,IT
第一类新闻,政企智能服务,,创业黑马,"下游,,,下游",,,Industry: IT.,东华软件,IT
第一类新闻,超大型压铸机,伊之密,"一汽,,,长安","上游,,,上游",,,Industry: Industrials,,Industrials
第一类新闻,超大型压铸机,伊之密,"一汽,,,长安","上游,,,上游",,,Industry: Industrials,,Industrials
第一类新闻,汽车零部件,,多利科技,中游,下游,,Industry:Industrials,理想,Industrials
第一类新闻,工业智能物流领域,3D机器视觉技术,柯轩智能科技有限公司,"自动化物料配送,工业设备精准上下料",,空。,Industry: Industrials,智慧工厂,Industrials
第一类新闻,汽车零部件,,成飞集成,中游,上游,,Industry: Industrials,北京汽车越野车公司,Industrials
第一类新闻,复合双极板产品,岱勒新材,翌上新能源,下游,,空。,Industry: Materials.,,Materials
第一类新闻,新能源装备,,华昌达,中游,下游,,Industry: Industrials.,隆基,Industrials
第一类新闻,电池制造,,万润新能,上游,下游,,Industry: Materials.,襄阳弗迪,Materials
第一类新闻,光学镜头,,欧菲光,中游,下游,,Industry: Industrials.,主流手机厂商,Industrials
第一类新闻,液化天然气,,阿曼液化天然气公司,上游,下游,,Industry: Energy,英国石油公司,Energy
第一类新闻,电力充电服务,,麦当劳法国公司,中游,下游,,Industry: Utilities,Izivia,IT
第一类新闻,机械设备,硅棒磨倒一体加工中心,南京三芯,中游,下游,1300万元。,Industry: Industrials,光伏客户,Industrials
第一类新闻,电池包,,大众,供应链位置空,下游,,Industry: Materials,大众,Materials
第一类新闻,食品,,三全食品,"上游,,,上游,,,中游,,,中游,,,中游,,,中游",,,Industry: Consumer Staples (CS),华润,CS
第一类新闻,食品,,三全食品,"上游,,,上游,,,中游,,,中游,,,中游,,,中游",,,Industry: Consumer Staples (CS),中百便民,CS
第一类新闻,食品,,三全食品,"上游,,,上游,,,中游,,,中游,,,中游,,,中游",,,Industry: Consumer Staples (CS),丹尼斯全日鲜,CS
第一类新闻,食品,,三全食品,"上游,,,上游,,,中游,,,中游,,,中游,,,中游",,,Industry: Consumer Staples (CS),罗森,CS
第一类新闻,食品,,三全食品,"上游,,,上游,,,中游,,,中游,,,中游,,,中游",,,Industry: Consumer Staples (CS),全家,CS
第一类新闻,食品,,三全食品,"上游,,,上游,,,中游,,,中游,,,中游,,,中游",,,Industry: Consumer Staples (CS),7eleven,CS
第一类新闻,电池,磷酸铁锂,宁德时代,中游,下游,,Industry: Materials,Stellantis,Materials
第一类新闻,水产品,,盒马物联网有限公司,上游,下游,5亿元/年。,Industry: Materials,国联水产,Materials
第一类新闻,鞋材,TPU产品,美瑞新材,"中游,,,下游",上游,,Industry: Materials,国内知名运动品牌,Materials
第一类新闻,智能座舱业务,,当虹科技,上游,下游,,Industry: IT,多家车企,IT
第一类新闻,新能源新材料,,安吉巨峰,中游,下游,1.39亿元。,Industry: Materials,海希智能（浙江）,Materials
第一类新闻,公路建设,未说明,北新路桥,中游,中游,4.5亿元,Industry: Industrials.,顺通路桥,Industrials
第一类新闻,OCR应用,,远光软件,"中游,,,上游","上游,,中游",,Industry: IT,多家大型央企集团,IT
第一类新闻,媒体营销服务,,元隆雅图,中游,中游,,Industry: IT,抖音,IT
第一类新闻,生物医药,胶原蛋白海绵,奥精医疗,,,,Industry: HealthCare,NMPA器审中心,HealthCare
第一类新闻,新能源,继电器,美硕科技,"中游,,,下游,,,下游","中游,,,下游,,,下游",,Industry: Energy,上汽,Energy
第一类新闻,新能源,继电器,美硕科技,"中游,,,下游,,,下游","中游,,,下游,,,下游",,Industry: Energy,零跑,Energy
第一类新闻,新能源,继电器,美硕科技,"中游,,,下游,,,下游","中游,,,下游,,,下游",,Industry: Energy,哪吒,Energy
第一类新闻,机器人,,中威电子子公司：华夏天信（北京）机器人公司,中游,中游,空。,Industry: Industrials.,河南东南实业,Industrials
第一类新闻,电子元器件,单晶硅棒机加设备项目,南京三芯,中游,上游,空。,Industry: Information Technology (IT),光伏头部企业,IT
第一类新闻,土建工程,,腾达建设,中游,下游,6.96亿元。,Industry: Industrials,杭州市,Industrials
第一类新闻,光伏建筑,建筑幕墙工程,京耀新能源,上游,下游,订单金额：14088.80万元。,Industry: Energy,亚厦股份,Energy
第一类新闻,LED芯片技术,,深天马A,中游,中游,空。,Industry: IT,三安半导体,IT
第一类新闻,电气设备,,宝鸡保德利电气设备有限责任公司,下游,中游,6256.36万元(含税),Industry: Industrials,渝万铁路有限责任公司,Industrials
第一类新闻,盐化工,,中盐集团,中游,中游,空。,Industry: Materials,榆林市政府,Materials
第一类新闻,高速铁路,,宝鸡保德利电气设备有限责任公司,上游,中游,6256.36万元,Industry: Industrials,渝万铁路有限责任公司,Industrials
第一类新闻,背板设计和配套包装材料,,京华激光,中游,中游,空。,Industry: Materials.,小米,Materials
第一类新闻,背板设计和配套包装材料,,京华激光,中游,中游,空。,Industry: Materials.,vivo,Materials
第一类新闻,背板设计和配套包装材料,,京华激光,中游,中游,空。,Industry: Materials.,oppo,Materials
第一类新闻,背板,,京华激光,中游,中游,,Industry: Materials.,"小米,vivo,oppo",Materials
第一类新闻,光敏剂,,久日新材,中游,下游,,Industry: Materials.,日、韩等国外企业,Materials
第一类新闻,光伏,,晶澳,上游,中游,空。,Industry: Energy,CJ Olivenetworks Vina,Energy
第一类新闻,可再生能源,,ERG Power Generation,上游,下游,,Industry: Energy,意法半导体意大利业务,Energy
第一类新闻,光伏,组件,文科园林,,,,Industry: Energy.,通威股份,Energy
第一类新闻,光伏,组件,文科园林,,,,Industry: Energy.,隆基,Energy
第一类新闻,影视媒体,短剧,幸福蓝海,,下游,,Industry: Communication Services,版权剧、短剧、网剧、网大,Unknown
第一类新闻,玻璃基线路板,沃格光电,,,,空。,Industry: Materials,,Materials
第一类新闻,乙烷/乙烯运输,,中集太平洋海工,中游,,订单金额空。,Industry: Materials,Petredec,Materials
第一类新闻,电池,,蜂巢能源,上游,下游,,Industry: Materials,杰瑞环保,Materials
第一类新闻,燃机,,中国航发,,"上游,,,下游,,,中游,,,中游",空。,Industry: Energy.,中国海油能源发展装备公司,Energy
第一类新闻,燃机,,中国航发,,"上游,,,下游,,,中游,,,中游",空。,Industry: Energy.,中国海油湛江分公司涠洲终端,Energy
第一类新闻,燃机,,中国航发,,"上游,,,下游,,,中游,,,中游",空。,Industry: Energy.,东北院国际工程公司,Energy
第一类新闻,燃机,,中国航发,,"上游,,,下游,,,中游,,,中游",空。,Industry: Energy.,中天钢铁集团,Energy
第一类新闻,航空虚拟仿真,B737-800,,,,,Industry: IT,中国商飞,IT
第一类新闻,航空虚拟仿真,B737-800,,,,,Industry: IT,希眉罗集团,IT
第一类新闻,天然气,,俄罗斯,中游,下游,,Industry: Energy,土耳其博塔什油气管道公司,Energy
第一类新闻,数字人民币,,城银清算服务有限责任公司,中游,下游,,Industry: Financials,恒生中国,Financials
第一类新闻,汽车零部件,,德赛西威,中游,下游,空。,Industry: Industrials,长安,Industrials
第一类新闻,钢丝及钢丝绳,,巨力索具,下游,上游,2179.55万元,Industry:Materials,河南公司,Materials
第一类新闻,产业链金融,,中国移动,中游,中游,,Industry: Financials,中国民生银行股份有限公司,Financials
第一类新闻,光敏剂,,久日新材,上游供应商,,,Industry: Materials.,,Materials
第一类新闻,管路系统,,川环科技,中游,下游,,Industry: Industrials.,长安,Industrials
第一类新闻,煤矿智能化专业应用产品,,龙软科技,中游,上游,,Industry: Materials.,中兴,Materials
第一类新闻,基础设施,,中国建筑集团有限公司,中游,中游,,Industry: Industrials,河北省人民政府,Industrials
第一类新闻,基础设施,,中国建筑集团有限公司,中游,中游,,Industry: Industrials,石家庄市人民政府,Industrials
第一类新闻,医疗器械,,蓝帆医疗,上游,下游,,Industry:HealthCare,中国医疗器械有限公司,HealthCare
第一类新闻,汽车热交换器,ST八菱,长安,下游,,空。,Industry: Industrials,,Industrials
第一类新闻,汽车,,华安鑫创,中游,下游,,Industry: Industrials.,长安,Industrials
第一类新闻,智能汽车,,中兴,上游,中游,,Industry: IT,北汽,IT
第一类新闻,智能汽车,,中兴,上游,中游,,Industry: IT,赛力斯,IT
第一类新闻,智能汽车,,中兴,上游,中游,,Industry: IT,江淮,IT
第一类新闻,智能汽车,,中兴,上游,中游,,Industry: IT,奇瑞,IT
第一类新闻,车载通信产品,,高新兴,中游,下游,,Industry: Telecom.,长安,Telecom
第一类新闻,复合铜箔,,三孚新科,中游,中游,订单金额空。,Industry: Materials,意向性客户,Materials
第一类新闻,车身件,,博俊科技,中游,下游,,Industry: Industrials,长安,Industrials
第一类新闻,新能源汽车,,德宏股份,中游,下游,,Industry: Industrials,长安,Industrials
第一类新闻,汽车转向系统总成及关键部件,,浙江世宝,中游,下游,,Industry: Industrials,长安,Industrials
第一类新闻,水泥,中材节能,沙特利雅得水泥公司,中游,,13兆瓦。,Industry: Materials,,Materials
第一类新闻,光伏,,晶澳,上游,中游,,Industry: Energy.,厦门国贸,Energy
第一类新闻,大型动力锂电池,比亚迪集团弗迪电池有限公司,终端客户,下游,,订单金额空,Industry: Materials,,Materials
第一类新闻,煤、焦、钢,,国贸公司,,,,Industry:Materials,山西美锦能源集团,Materials
第一类新闻,民用航空,空中出租车业务,巴西航空工业公司,空中出租车业务空,,,Industry: Industrials.,沙特政府及公司,Industrials
第一类新闻,储能电站,,天津奥联,中游,下游,1.68亿元人民币。,Industry: Energy,中国电建,Energy
第一类新闻,设备,,广电运通,中游,上游,4.73亿元,Industry: Industrials,广州数据集团,Industrials
第一类新闻,车身结构件产品,铭科精技,长安,上游,,空。,Industry: Industrials.,,Industrials
第一类新闻,风光储充和源网荷储一体化综合能源/低碳园区,,霍普珀科,上游,下游,空。,Industry: Energy,厦门市翔安区人民政府,Energy
第一类新闻,碳资产,,福星宝碳,下游,中游,,Industry: Financials.,中化能科碳资产运营,Financials
第一类新闻,导光板,天禄科技,京东,下游,,,Industry: Materials,,Materials
第一类新闻,工业机器人,视觉系统和智能装备,凌云光,下游,下游,空。,Industry: Industrials,富士康,Industrials
第一类新闻,工业机器人,视觉系统和智能装备,凌云光,下游,下游,空。,Industry: Industrials,京东,Industrials
第一类新闻,工业机器人,视觉系统和智能装备,凌云光,下游,下游,空。,Industry: Industrials,宁德时代,Industrials
第一类新闻,尼龙流体管路、精密注塑件,,溯联股份,中游,下游,,Industry: Industrials.,长安,Industrials
第一类新闻,智能制造,,阿尔特,下游,下游,空。,Industry: Industrials,北京亦庄智能城市研究院集团有限公司,Industrials
第一类新闻,口腔医疗,,登康口腔,中游,下游,,Industry: HealthCare,拼多多,HealthCare
第一类新闻,汽车,,隆基,中游,下游,,Industry: Industrials,奇瑞,Industrials
第一类新闻,中型电池,,宁德时代,下游,下游,,Industry: Materials,ATL,Materials
第一类新闻,通信设备,,润建股份,中游,下游,"21,990万元。",Industry: Telecom,中国电信,Telecom
第一类新闻,能源数字化,,恒华科技,中游,中游,空。,Industry: IT,中兴,IT
第一类新闻,汽车零部件,,万安科技,上游,下游,,Industry: Industrials,长安,Industrials
第一类新闻,盐湖资源开发,,"盐湖股份,,,藏格矿业",,,,Industry: Materials.,,Materials
第一类新闻,盐湖资源开发,,"盐湖股份,,,藏格矿业",,,,Industry: Materials.,,Materials
第一类新闻,南水北调中线工程,冰期输水,南水北调集团,上游,下游,,Industry: Utilities.,中线公司,IT
第一类新闻,电机轴,,盖格新能源（杭州）有限公司,中游,下游,,Industry: Industrials,理想,Industrials
第一类新闻,电机轴,,盖格新能源（杭州）有限公司,中游,下游,,Industry: Industrials,浙江奥思伟尔电动科技有限公司,Industrials
第一类新闻,低轨卫星互联网,卫星载荷,,,下游,,Industry: Telecom,体制内公司,Telecom
第一类新闻,游戏产品,《境·界刀鸣》,名臣健康公司,中游,上游,,Industry: IT,朝夕光年,IT
第一类新闻,智慧交通,,金溢科技,中游,下游,,Industry: IT,中兴,IT
第一类新闻,能源供应,,广西石化,中游,上游,,Industry: Energy,重庆市人民政府,Energy
第一类新闻,商用车座椅,,天成自控,中游,下游,空。,Industry: Industrials,北汽,Industrials
第一类新闻,VR/AR/MR,,飞荣达,中游,,,Industry: IT.,微软,IT
第一类新闻,VR/AR/MR,,飞荣达,中游,,,Industry: IT.,Meta,IT
第一类新闻,发动机,,重庆小康动力有限公司,下游,上游,空。,Industry: Industrials,长源东谷,Industrials
第一类新闻,生成式AI,,英伟达,,,,Industry: IT,软银集团,IT
第一类新闻,生成式AI,,英伟达,,,,Industry: IT,樱花互联网有限公司,IT
第一类新闻,生成式AI,,英伟达,,,,Industry: IT,日本电报电话公司,IT
第一类新闻,计算机技术,高性能计算或GPU算力技术,英博数科,中游,下游,空。,Industry: IT,百川智能,IT
第一类新闻,半导体,,西门子,中游,中游,,Industry: IT,英特尔,IT
第一类新闻,非金属材料,,江南化工,产业链位置未说明,上游,,Industry: Materials,中国非金属材料南京矿山工程有限公司,Materials
第一类新闻,汽车设计,,中机认检,中游,下游,空。,Industry: Industrials.,小米,Industrials
第一类新闻,汽车设计业务,,中机股份,中游,中游,,Industry: Industrials,小米,Industrials
第一类新闻,电子元器件,EMB,公司名称：万安科技,供货公司产业链位置：未知,收货公司产业链位置：未知,订单金额：空,Industry: Information Technology (IT),收货公司名称：日产,IT
第一类新闻,电子元器件,EMB,公司名称：万安科技,供货公司产业链位置：未知,收货公司产业链位置：未知,订单金额：空,Industry: Information Technology (IT),一汽,IT
第一类新闻,电子元器件,EMB,公司名称：万安科技,供货公司产业链位置：未知,收货公司产业链位置：未知,订单金额：空,Industry: Information Technology (IT),东风,IT
第一类新闻,电子元器件,EMB,公司名称：万安科技,供货公司产业链位置：未知,收货公司产业链位置：未知,订单金额：空,Industry: Information Technology (IT),江淮,IT
第一类新闻,电子元器件,EMB,公司名称：万安科技,供货公司产业链位置：未知,收货公司产业链位置：未知,订单金额：空,Industry: Information Technology (IT),合众,IT
第一类新闻,电子元器件,EMB,公司名称：万安科技,供货公司产业链位置：未知,收货公司产业链位置：未知,订单金额：空,Industry: Information Technology (IT),零跑,IT
第一类新闻,电子元器件,EMB,公司名称：万安科技,供货公司产业链位置：未知,收货公司产业链位置：未知,订单金额：空,Industry: Information Technology (IT),江铃,IT
第一类新闻,电子元器件,EMB,公司名称：万安科技,供货公司产业链位置：未知,收货公司产业链位置：未知,订单金额：空,Industry: Information Technology (IT),宇通,IT
第一类新闻,电子元器件,EMB,公司名称：万安科技,供货公司产业链位置：未知,收货公司产业链位置：未知,订单金额：空,Industry: Information Technology (IT),,IT
第一类新闻,电子元器件,EMB,公司名称：万安科技,供货公司产业链位置：未知,收货公司产业链位置：未知,订单金额：空,Industry: Information Technology (IT),金龙,IT
第一类新闻,具身智能机器人技术,,亿嘉和科技股份有限公司,下游,上游,,Industry: IT,腾讯,IT
第一类新闻,光模块,PCB,"珠海中京,,,客户",,800G,,Industry: Materials,,Materials
第一类新闻,光模块,PCB,"珠海中京,,,客户",,800G,,Industry: Materials,,Materials
第一类新闻,口服给药系统,艾科悉™（AcuSiS®）,勃林格殷格翰中国,中游,中游,空，因为未提及订单金额。,Industry: Healthcare,汉都医药科技有限公司,HealthCare
第一类新闻,汽车运输船,,上海外高桥造船有限公司,"中游,,,下游","中游,,,下游",14.6亿美元。,Industry: Industrials,SeaspanCorporation,Industrials
第一类新闻,汽车运输船,,上海外高桥造船有限公司,"中游,,,下游","中游,,,下游",14.6亿美元。,Industry: Industrials,韩新海运公司,Industrials
第一类新闻,智慧教育,,方直科技,中游,中游,空。,Industry: IT,中国鲲鹏产业源头创新中心,IT
第一类新闻,展览展示,,中邮科技,中游,下游,,Industry: Industrials,中兴,Industrials
第一类新闻,卷钢涂层,,阿克苏诺贝尔,中游,下游,,Industry: Materials.,爱邦辐射技术有限公司,Materials
第一类新闻,显示模组,VR Quest3,长信科技,中游,下游,,Industry: IT,Meta,IT
第一类新闻,云服务,,鸿博股份,中游,下游,13.82亿元。,Industry: IT,,IT
第一类新闻,芯片,显卡,,,,,Industry: IT,英伟达,IT
第一类新闻,LED半导体,,九洲光电,中游,中游,空。,Industry: IT,鸿利智汇集团股份有限公司,IT
第一类新闻,规划设计业务非核心能力技术配合服务,,吉大通信,中游,下游,2.11亿元,Industry: Industrials.,中国移动,Industrials
第一类新闻,电子气体产品,二氯二氢硅,三孚电子材料,中游,上游,"400,000元。",Industry: Materials.,台积电,Materials
第一类新闻,车载端软硬件,,中海达,供货公司位置未提及,收货公司为汽车制造企业/智能驾驶方案商,订单金额为空。,Industry: IT,小鹏,IT
第一类新闻,车载端软硬件,,中海达,供货公司位置未提及,收货公司为汽车制造企业/智能驾驶方案商,订单金额为空。,Industry: IT,上汽,IT
第一类新闻,车载端软硬件,,中海达,供货公司位置未提及,收货公司为汽车制造企业/智能驾驶方案商,订单金额为空。,Industry: IT,长城,IT
第一类新闻,燃料电池,,亿华通,"中游,,,,中游",,空。,Industry: Energy.,长安,Energy
第一类新闻,燃料电池,,亿华通,"中游,,,,中游",,空。,Industry: Energy.,北汽,Energy
第一类新闻,新型光伏技术,,福莱蒽特未来技术研究院有限公司,中游,中游,,Industry: Energy,中国华能集团清洁能源技术研究院有限公司,Energy
第一类新闻,汽车,,通用汽车,中游,中游,空。,Industry: Industrials,Autocar公司,Industrials
